"","checklist_id","observer_id","observation_count","species_observed","state_code","locality_id","latitude","longitude","protocol_type","all_species_reported","observation_date","year","day_of_year","hours_of_day","effort_hours","effort_distance_km","effort_speed_kmph","number_observers","elevation_mean","elevation_sd","ed_c01_barren","pland_c01_barren","ed_c02_snow","pland_c02_snow","ed_c03_water","pland_c03_water","ed_c11_evergreen_needleleaf","pland_c11_evergreen_needleleaf","ed_c12_evergreen_broadleaf","pland_c12_evergreen_broadleaf","ed_c13_deciduous_needleleaf","pland_c13_deciduous_needleleaf","ed_c14_deciduous_broadlead","pland_c14_deciduous_broadlead","ed_c15_mixed_broadleaf_needleleaf","pland_c15_mixed_broadleaf_needleleaf","ed_c16_mixed_broadleaf_deciduous","pland_c16_mixed_broadleaf_deciduous","ed_c21_open_forests","pland_c21_open_forests","ed_c22_sparse_forests","pland_c22_sparse_forests","ed_c31_dense_herbaceous","pland_c31_dense_herbaceous","ed_c32_sparse_herbaceous","pland_c32_sparse_herbaceous","ed_c41_dense_shrublands","pland_c41_dense_shrublands","ed_c42_shrubland_grassland","pland_c42_shrubland_grassland","ed_c43_sparse_shrublands","pland_c43_sparse_shrublands","ed_c255_unclassified","pland_c255_unclassified"
"4915","G7795774","obs793173,obs1469735,obs842354,obs2044848,obs1439256,obs2032389",3,TRUE,"CO-CAL","L10957489",5.4593781,-75.1094796,"Traveling",1,2022-01-29,2022,29,8.71666666666667,4.55,5.73,1.25934065934066,7,2082.71997070312,142.16780090332,0,0,0,0,0,0,0,0,8.63347768647498,75.5555555555556,0,0,0,0,0,0,0,0,8.63347768647498,24.4444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4916","G7795785","obs793173,obs1469735,obs2044848,obs2032389",2,TRUE,"CO-CAL","L17055568",5.4677252,-75.1193869,"Traveling",1,2022-01-29,2022,29,13.4,2.3,1.7,0.739130434782609,7,2075.6689453125,172.695953369141,0,0,0,0,0,0,0,0,7.50737190128269,65.2173913043478,0,0,0,0,0,0,0,0,7.50737190128269,34.7826086956522,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4917","G7796731","obs1836622,obs1439256,obs1603937,obs1439834",1,TRUE,"CO-CAL","L15720495",5.4410023,-75.1213604,"Stationary",1,2022-01-29,2022,29,6.38333333333333,0.25,0,0,2,2324.30249023438,152.933563232422,0,0,0,0,0,0,0,0,9.59275298497143,55.5555555555556,0,0,0,0,0,0,0,0,9.59275298497143,44.4444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4918","G7798206","obs1045418,obs1477340,obs1208420,obs1469735,obs722719,obs1284433,obs1836622,obs2571477",0,FALSE,"CO-CAL","L12957617",5.4120948,-75.1309192,"Stationary",1,2022-01-29,2022,29,17.9,0.25,0,0,8,2467.42114257812,124.653762817383,0,0,0,0,0,0,0,0,7.79411180028919,72.2222222222222,0,0,0,0,0,0,0,0,7.79411180028919,27.7777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4919","G7803430","obs793173,obs1469735,obs842354,obs1603937,obs1045418,obs1439256,obs2443266,obs1439834,obs761042",2,TRUE,"CO-CAL","L9188256",5.3760978,-75.1696457,"Traveling",1,2022-01-30,2022,30,6.26666666666667,4.36666666666667,3.11,0.712213740458015,1,2273.87084960938,139.548492431641,0,0,0,0,0,0,0,0,4.51751739408577,9.30232558139535,0,0,0,0,0,0,0,0,8.03114203393032,79.0697674418605,3.51362463984455,11.6279069767442,0,0,0,0,0,0,0,0,0,0,0,0
"4920","G7807998","obs1045418,obs1603937,obs1439834,obs842354",0,FALSE,"CO-CAL","L3626828",5.3710396,-75.1860952,"Traveling",1,2022-01-30,2022,30,11.1166666666667,1.11666666666667,1.64,1.46865671641791,10,2660.96801757812,246.386383056641,0,0,0,0,0,0,0,0,6.47510826485618,32.5,0,0,0,0,0,0,0,0,6.47510826485618,67.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4921","G7800825","obs276156,obs516248",0,FALSE,"CO-CAL","L4465017",5.3301486,-74.920224,"Traveling",1,2022-01-30,2022,30,6.53333333333333,3.98333333333333,5.697,1.43020920502092,2,934.7236328125,96.258186340332,0,0,0,0,0,0,0,0,3.23755413242785,5,0,0,0,0,0,0,0,0,5.39592355404635,87.5,2.15836942161849,7.5,0,0,0,0,0,0,0,0,0,0,0,0
"4922","G7800828","obs276156,obs516248",0,FALSE,"CO-CAL","L6248331",5.3365747,-74.7326624,"Traveling",1,2022-01-30,2022,30,12,0.75,1.287,1.716,2,196.210830688477,8.10837078094482,0,0,0,0,0,0,0,0,2.39818824624282,2.77777777777778,0,0,0,0,0,0,0,0,10.1923000465319,30.5555555555556,10.1923000465319,61.1111111111111,2.39818824624282,5.55555555555556,0,0,0,0,0,0,0,0,0,0
"4923","G7807664","obs1208420,obs1284433,obs2571477",0,FALSE,"CO-CAL","L17601960",5.37591,-75.169235,"Stationary",1,2022-01-30,2022,30,17.3333333333333,0.333333333333333,0,0,2,2270.29931640625,140.191986083984,0,0,0,0,0,0,0,0,4.42742445460255,10.2564102564103,0,0,0,0,0,0,0,0,7.74799279555453,76.9230769230769,3.32056834095197,12.8205128205128,0,0,0,0,0,0,0,0,0,0,0,0
"4924","G7802911","obs1284433,obs722719,obs2571477",8,TRUE,"CO-CAL","L17602459",5.3704061,-75.1709152,"Traveling",1,2022-01-30,2022,30,6.88333333333333,5.86666666666667,6.48,1.10454545454545,2,2336.9677734375,151.596954345703,0,0,0,0,0,0,0,0,4.19682943092491,16.6666666666667,0,0,0,0,0,0,0,0,5.995470615607,77.7777777777778,1.79864118468209,5.55555555555556,0,0,0,0,0,0,0,0,0,0,0,0
"4925","G7802932","obs1284433,obs722719,obs2571477",3,TRUE,"CO-CAL","L465366",5.4838333,-75.072,"Traveling",1,2022-01-29,2022,29,7.45,3,4.83,1.61,3,1769.27136230469,107.791366577148,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4926","G7804633","obs543784,obs2312617,obs553039,obs2166630",0,FALSE,"CO-CAL","L7816358",5.0224866,-75.3683513,"Traveling",1,2022-01-29,2022,29,7.61666666666667,1.06666666666667,0.61,0.571875,8,3142.81323242188,131.858734130859,0,0,0,0,0,0,0,0,1.61877706621388,5,0,0,0,0,0,0,0,0,3.23755413242776,92.5,1.61877706621388,2.5,0,0,0,0,0,0,0,0,0,0,0,0
"4927","G7804624","obs543784,obs2312617,obs553039,obs2166630",0,FALSE,"CO-CAL","L7816358",5.0224866,-75.3683513,"Stationary",1,2022-01-29,2022,29,8.81666666666667,0.816666666666667,0,0,8,3142.81323242188,131.858734130859,0,0,0,0,0,0,0,0,1.61877706621388,5,0,0,0,0,0,0,0,0,3.23755413242776,92.5,1.61877706621388,2.5,0,0,0,0,0,0,0,0,0,0,0,0
"4928","G7804628","obs543784,obs2312617,obs553039,obs2166630",0,FALSE,"CO-CAL","L7816358",5.0224866,-75.3683513,"Stationary",1,2022-01-29,2022,29,9.91666666666667,0.433333333333333,0,0,4,3142.81323242188,131.858734130859,0,0,0,0,0,0,0,0,1.61877706621388,5,0,0,0,0,0,0,0,0,3.23755413242776,92.5,1.61877706621388,2.5,0,0,0,0,0,0,0,0,0,0,0,0
"4929","G7804620","obs543784,obs2312617,obs553039,obs2166630",0,FALSE,"CO-CAL","L7816358",5.0224866,-75.3683513,"Traveling",1,2022-01-29,2022,29,10.4666666666667,0.716666666666667,0.38,0.530232558139535,3,3142.81323242188,131.858734130859,0,0,0,0,0,0,0,0,1.61877706621388,5,0,0,0,0,0,0,0,0,3.23755413242776,92.5,1.61877706621388,2.5,0,0,0,0,0,0,0,0,0,0,0,0
"4930","G7804621","obs543784,obs2312617,obs553039,obs2166630",0,FALSE,"CO-CAL","L4057071",4.9700471,-75.3780127,"Stationary",1,2022-01-28,2022,28,16.55,1.93333333333333,0,0,3,3649.65771484375,207.204849243164,0,0,0,0,0,0,0,0,6.64113668190389,38.4615384615385,0,0,0,0,0,0,0,0,12.175417250157,53.8461538461538,2.21371222730128,2.56410256410256,3.32056834095185,5.12820512820513,0,0,0,0,0,0,0,0,0,0
"4931","G7804619","obs543784,obs2312617,obs553039,obs2166630",0,FALSE,"CO-CAL","L4979884",4.9802224,-75.3362453,"Traveling",1,2022-01-28,2022,28,14.55,0.85,0.12,0.141176470588235,3,3822.07495117188,72.9499435424805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.81077009826691,22.7272727272727,13.7350781375737,63.6363636363636,8.82969308844037,13.6363636363636,0,0,0,0,0,0,0,0,0,0
"4932","G7804617","obs543784,obs2312617,obs553039,obs2166630",0,FALSE,"CO-CAL","L17603647",5.002517,-75.3263539,"Traveling",1,2022-01-28,2022,28,6.65,1.23333333333333,0.12,0.0972972972972973,3,3649.57641601562,90.4849243164062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0763223149049,47.8260869565217,11.7302685957541,47.8260869565217,3.28447520681111,4.34782608695652,0,0,0,0,0,0,0,0,0,0
"4933","G7804618","obs543784,obs553039,obs2166630",0,FALSE,"CO-CAL","L17603664",4.9859289,-75.3335506,"Traveling",1,2022-01-28,2022,28,8.08333333333333,0.166666666666667,0.07,0.42,3,3799.43969726562,74.0578231811523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.81077009826702,27.2727272727273,11.7729241179204,61.3636363636364,9.81077009826702,11.3636363636364,0,0,0,0,0,0,0,0,0,0
"4934","G7804615","obs543784,obs2312617,obs553039,obs2166630",0,FALSE,"CO-CAL","L4979884",4.9802224,-75.3362453,"Traveling",1,2022-01-28,2022,28,8.38333333333333,0.9,0.12,0.133333333333333,3,3822.07495117188,72.9499435424805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.81077009826691,22.7272727272727,13.7350781375737,63.6363636363636,8.82969308844037,13.6363636363636,0,0,0,0,0,0,0,0,0,0
"4935","G7804613","obs543784,obs2312617,obs553039,obs2166630",0,FALSE,"CO-CAL","L4465017",5.3301486,-74.920224,"Traveling",1,2022-01-27,2022,27,6.56666666666667,1.36666666666667,0.46,0.336585365853659,3,934.7236328125,96.258186340332,0,0,0,0,0,0,0,0,3.23755413242785,5,0,0,0,0,0,0,0,0,5.39592355404635,87.5,2.15836942161849,7.5,0,0,0,0,0,0,0,0,0,0,0,0
"4936","G7804610","obs543784,obs2312617,obs553039,obs2166630",0,FALSE,"CO-CAL","L4465017",5.3301486,-74.920224,"Traveling",1,2022-01-27,2022,27,8.33333333333333,1.85,0.41,0.221621621621622,3,934.7236328125,96.258186340332,0,0,0,0,0,0,0,0,3.23755413242785,5,0,0,0,0,0,0,0,0,5.39592355404635,87.5,2.15836942161849,7.5,0,0,0,0,0,0,0,0,0,0,0,0
"4937","G7804614","obs543784,obs2312617,obs553039,obs2166630",0,FALSE,"CO-CAL","L4465017",5.3301486,-74.920224,"Traveling",1,2022-01-27,2022,27,10.2166666666667,1.06666666666667,0.31,0.290625,3,934.7236328125,96.258186340332,0,0,0,0,0,0,0,0,3.23755413242785,5,0,0,0,0,0,0,0,0,5.39592355404635,87.5,2.15836942161849,7.5,0,0,0,0,0,0,0,0,0,0,0,0
"4938","G7804611","obs543784,obs2312617,obs553039,obs2166630",0,FALSE,"CO-CAL","L4465017",5.3301486,-74.920224,"Traveling",1,2022-01-26,2022,26,17,1.3,0.85,0.653846153846154,3,934.7236328125,96.258186340332,0,0,0,0,0,0,0,0,3.23755413242785,5,0,0,0,0,0,0,0,0,5.39592355404635,87.5,2.15836942161849,7.5,0,0,0,0,0,0,0,0,0,0,0,0
"4939","G7806151","obs1673374,obs668929,obs1919766",1,TRUE,"CO-CAL","L16953056",4.9976317,-75.5488469,"Stationary",1,2022-01-27,2022,27,9.35,0.333333333333333,0,0,2,1580.80212402344,99.1249160766602,0,0,0,0,0,0,0,0,2.39818824624308,4.44444444444444,0,0,0,0,0,0,0,0,4.31673884323751,93.3333333333333,1.91855059699444,2.22222222222222,0,0,0,0,0,0,0,0,0,0,0,0
"4940","G7806150","obs1673374,obs668929,obs1919766",0,FALSE,"CO-CAL","L13182076",4.9978333,-75.5484392,"Stationary",1,2022-01-27,2022,27,8.2,0.0833333333333333,0,0,2,1583.49377441406,101.05200958252,0,0,0,0,0,0,0,0,2.34605371915083,4.34782608695652,0,0,0,0,0,0,0,0,4.22289669447148,93.4782608695652,1.87684297532065,2.17391304347826,0,0,0,0,0,0,0,0,0,0,0,0
"4941","G7806149","obs1673374,obs668929,obs1919766",0,FALSE,"CO-CAL","L13182076",4.9978333,-75.5484392,"Stationary",1,2022-01-27,2022,27,8.1,0.0833333333333333,0,0,2,1583.49377441406,101.05200958252,0,0,0,0,0,0,0,0,2.34605371915083,4.34782608695652,0,0,0,0,0,0,0,0,4.22289669447148,93.4782608695652,1.87684297532065,2.17391304347826,0,0,0,0,0,0,0,0,0,0,0,0
"4942","G7806148","obs1673374,obs668929,obs1919766",2,TRUE,"CO-CAL","L13182076",4.9978333,-75.5484392,"Stationary",1,2022-01-27,2022,27,7.9,0.0833333333333333,0,0,2,1583.49377441406,101.05200958252,0,0,0,0,0,0,0,0,2.34605371915083,4.34782608695652,0,0,0,0,0,0,0,0,4.22289669447148,93.4782608695652,1.87684297532065,2.17391304347826,0,0,0,0,0,0,0,0,0,0,0,0
"4943","G7806147","obs1673374,obs668929,obs1919766",0,FALSE,"CO-CAL","L13182292",4.9862925,-75.5508617,"Stationary",1,2022-01-27,2022,27,7.71666666666667,0.0833333333333333,0,0,2,1618.50439453125,107.993003845215,0,0,0,0,0,0,0,0,1.50583913136194,2.32558139534884,0,0,0,0,0,0,0,0,1.50583913136194,97.6744186046512,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4944","G7806146","obs1673374,obs668929,obs1919766",0,FALSE,"CO-CAL","L13182292",4.9862925,-75.5508617,"Stationary",1,2022-01-27,2022,27,7.45,0.0833333333333333,0,0,2,1618.50439453125,107.993003845215,0,0,0,0,0,0,0,0,1.50583913136194,2.32558139534884,0,0,0,0,0,0,0,0,1.50583913136194,97.6744186046512,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4945","G7806145","obs1673374,obs668929,obs1919766",0,FALSE,"CO-CAL","L13182292",4.9862925,-75.5508617,"Stationary",1,2022-01-27,2022,27,7.28333333333333,0.0833333333333333,0,0,2,1618.50439453125,107.993003845215,0,0,0,0,0,0,0,0,1.50583913136194,2.32558139534884,0,0,0,0,0,0,0,0,1.50583913136194,97.6744186046512,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4946","G7806144","obs1673374,obs668929,obs1919766",0,FALSE,"CO-CAL","L13182860",4.9792767,-75.5385592,"Stationary",1,2022-01-27,2022,27,6.9,0.0833333333333333,0,0,2,1775.09057617188,171.471939086914,0,0,0,0,0,0,0,0,5.995470615607,8.33333333333333,0,0,0,0,0,0,0,0,5.995470615607,91.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4947","G7806143","obs1673374,obs668929,obs1919766",0,FALSE,"CO-CAL","L13182860",4.9792767,-75.5385592,"Stationary",1,2022-01-27,2022,27,6.8,0.0833333333333333,0,0,2,1775.09057617188,171.471939086914,0,0,0,0,0,0,0,0,5.995470615607,8.33333333333333,0,0,0,0,0,0,0,0,5.995470615607,91.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4948","G7806142","obs1673374,obs668929,obs1919766",0,FALSE,"CO-CAL","L13182860",4.9792767,-75.5385592,"Stationary",1,2022-01-27,2022,27,6.68333333333333,0.0833333333333333,0,0,2,1775.09057617188,171.471939086914,0,0,0,0,0,0,0,0,5.995470615607,8.33333333333333,0,0,0,0,0,0,0,0,5.995470615607,91.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4949","G7806141","obs1673374,obs668929,obs1919766",0,FALSE,"CO-CAL","L13182613",4.9747342,-75.5396125,"Stationary",1,2022-01-25,2022,25,7.56666666666667,0.0833333333333333,0,0,2,1774.34521484375,139.337799072266,0,0,0,0,0,0,0,0,4.21145252998779,7.31707317073171,0,0,0,0,0,0,0,0,4.21145252998779,92.6829268292683,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4950","G7806140","obs1673374,obs668929,obs1919766",0,FALSE,"CO-CAL","L13182613",4.9747342,-75.5396125,"Stationary",1,2022-01-25,2022,25,7.46666666666667,0.0833333333333333,0,0,2,1774.34521484375,139.337799072266,0,0,0,0,0,0,0,0,4.21145252998779,7.31707317073171,0,0,0,0,0,0,0,0,4.21145252998779,92.6829268292683,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4951","G7806139","obs1673374,obs668929,obs1919766",0,FALSE,"CO-CAL","L13182613",4.9747342,-75.5396125,"Stationary",1,2022-01-25,2022,25,7.3,0.0833333333333333,0,0,2,1774.34521484375,139.337799072266,0,0,0,0,0,0,0,0,4.21145252998779,7.31707317073171,0,0,0,0,0,0,0,0,4.21145252998779,92.6829268292683,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4952","G7806138","obs1673374,obs668929,obs1919766",0,FALSE,"CO-CAL","L13183030",4.9856625,-75.5436325,"Stationary",1,2022-01-25,2022,25,6.96666666666667,0.0833333333333333,0,0,2,1678.06237792969,153.824722290039,0,0,0,0,0,0,0,0,3.77714648783237,7.5,0,0,0,0,0,0,0,0,3.77714648783237,92.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4953","G7806137","obs1673374,obs668929,obs1919766",0,FALSE,"CO-CAL","L13183030",4.9856625,-75.5436325,"Stationary",1,2022-01-25,2022,25,6.85,0.0833333333333333,0,0,2,1678.06237792969,153.824722290039,0,0,0,0,0,0,0,0,3.77714648783237,7.5,0,0,0,0,0,0,0,0,3.77714648783237,92.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4954","G7806136","obs1673374,obs668929,obs1919766",1,TRUE,"CO-CAL","L13183030",4.9856625,-75.5436325,"Stationary",1,2022-01-25,2022,25,6.71666666666667,0.0833333333333333,0,0,2,1678.06237792969,153.824722290039,0,0,0,0,0,0,0,0,3.77714648783237,7.5,0,0,0,0,0,0,0,0,3.77714648783237,92.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4955","G7807616","obs164410,obs210992",1,TRUE,"CO-CAL","L8210776",5.5006186,-75.7823969,"Traveling",1,2022-01-31,2022,31,11.7,0.9,1.53,1.7,3,2726.72314453125,73.2846908569336,0,0,0,0,0,0,0,0,6.59501767716773,80.5555555555556,0,0,0,0,0,0,0,0,6.59501767716773,19.4444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4956","G7806724","obs1673374,obs668929,obs1919766",0,FALSE,"CO-CAL","L17608739",4.9901767,-75.5909205,"Stationary",1,2022-01-20,2022,20,10.0333333333333,0.0833333333333333,0,0,2,1403.26818847656,76.3307189941406,0,0,0,0,0,0,0,0,2.1057262649937,2.4390243902439,0,0,0,0,0,0,0,0,10.0021997587201,68.2926829268293,7.89647349372638,29.2682926829268,0,0,0,0,0,0,0,0,0,0,0,0
"4957","G7806723","obs1673374,obs668929,obs1919766",1,TRUE,"CO-CAL","L17608765",4.9914696,-75.5899754,"Stationary",1,2022-01-20,2022,20,9.53333333333333,0.0833333333333333,0,0,2,1403.21618652344,78.7184371948242,0,0,0,0,0,0,0,0,2.15836942161874,2.5,0,0,0,0,0,0,0,0,8.63347768647492,70,6.47510826485617,27.5,0,0,0,0,0,0,0,0,0,0,0,0
"4958","G7806722","obs1673374,obs668929,obs1919766",0,FALSE,"CO-CAL","L17608773",4.9907181,-75.5889402,"Stationary",1,2022-01-20,2022,20,8.85,0.0833333333333333,0,0,2,1411.27514648438,77.595100402832,0,0,0,0,0,0,0,0,2.15836942161874,2.5,0,0,0,0,0,0,0,0,8.0938853310702,72.5,5.93551590945146,25,0,0,0,0,0,0,0,0,0,0,0,0
"4959","G7806721","obs1673374,obs668929,obs1919766",1,TRUE,"CO-CAL","L17608785",4.9875922,-75.5969839,"Stationary",1,2022-01-20,2022,20,7.98333333333333,0.0833333333333333,0,0,2,1387.49072265625,71.12060546875,0,0,0,0,0,0,0,0,2.15836942161874,2.5,0,0,0,0,0,0,0,0,9.71266239728435,47.5,7.55429297566561,50,0,0,0,0,0,0,0,0,0,0,0,0
"4960","G7806720","obs1673374,obs668929,obs1919766",0,FALSE,"CO-CAL","L17608814",4.9934492,-75.5981902,"Stationary",1,2022-01-20,2022,20,6.76666666666667,0.0833333333333333,0,0,2,1355.06225585938,64.6413497924805,0,0,0,0,0,0,0,0,1.87684297532065,2.17391304347826,0,0,0,0,0,0,0,0,11.2610578519239,52.1739130434783,9.38421487660329,45.6521739130435,0,0,0,0,0,0,0,0,0,0,0,0
"4961","G7806719","obs1673374,obs668929,obs1919766",0,FALSE,"CO-CAL","L17608814",4.9934492,-75.5981902,"Stationary",1,2022-01-20,2022,20,6.53333333333333,0.0833333333333333,0,0,2,1355.06225585938,64.6413497924805,0,0,0,0,0,0,0,0,1.87684297532065,2.17391304347826,0,0,0,0,0,0,0,0,11.2610578519239,52.1739130434783,9.38421487660329,45.6521739130435,0,0,0,0,0,0,0,0,0,0,0,0
"4962","G7806718","obs1673374,obs668929,obs1919766",0,FALSE,"CO-CAL","L17608795",4.9935293,-75.598028,"Stationary",1,2022-01-20,2022,20,7.38333333333333,0.0833333333333333,0,0,2,1355.26184082031,64.8491516113281,0,0,0,0,0,0,0,0,1.87684297532065,2.17391304347826,0,0,0,0,0,0,0,0,11.2610578519239,52.1739130434783,9.38421487660329,45.6521739130435,0,0,0,0,0,0,0,0,0,0,0,0
"4963","G7806717","obs1673374,obs668929,obs1919766",0,FALSE,"CO-CAL","L17608814",4.9934492,-75.5981902,"Stationary",1,2022-01-20,2022,20,6.66666666666667,0.0833333333333333,0,0,2,1355.06225585938,64.6413497924805,0,0,0,0,0,0,0,0,1.87684297532065,2.17391304347826,0,0,0,0,0,0,0,0,11.2610578519239,52.1739130434783,9.38421487660329,45.6521739130435,0,0,0,0,0,0,0,0,0,0,0,0
"4964","G7807804","obs513909,obs1134050",1,TRUE,"CO-CAL","L17611234",5.3745023,-75.1781616,"Traveling",1,2022-01-31,2022,31,5.9,4,3,0.75,2,2425.78344726562,187.038452148438,0,0,0,0,0,0,0,0,7.01470062026089,15,0,0,0,0,0,0,0,0,8.63347768647498,82.5,1.61877706621409,2.5,0,0,0,0,0,0,0,0,0,0,0,0
"4965","G7807803","obs513909,obs1134050,obs1469735",0,FALSE,"CO-CAL","L17611239",5.3755355,-75.1933414,"Stationary",1,2022-01-31,2022,31,9.96666666666667,3,0,0,2,2843.20922851562,208.33349609375,0,0,0,0,0,0,0,0,12.5904882927747,50,0,0,0,0,0,0,0,0,12.5904882927747,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4966","G7807502","obs1284433,obs722719,obs2571477",1,TRUE,"CO-CAL","L17611465",5.3767326,-75.1693555,"Traveling",1,2022-01-31,2022,31,7.53333333333333,3.4,0.95,0.279411764705882,2,2266.91870117188,139.001495361328,0,0,0,0,0,0,0,0,4.41484654422019,9.09090909090909,0,0,0,0,0,0,0,0,8.33915458352705,77.2727272727273,3.92430803930686,13.6363636363636,0,0,0,0,0,0,0,0,0,0,0,0
"4967","G8061314","obs1284433,obs2571477",0,FALSE,"CO-CAL","L17611471",5.3265274,-75.1254948,"Stationary",1,2022-01-31,2022,31,12.25,0.3,0,0,1,1826.45483398438,124.334701538086,0,0,0,0,0,0,0,0,4.51751739408577,9.30232558139535,0,0,0,0,0,0,0,0,4.51751739408577,90.6976744186047,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4968","G7807615","obs164410,obs210992",3,TRUE,"CO-CAL","L8210776",5.5006186,-75.7823969,"Traveling",1,2022-01-31,2022,31,16.1333333333333,1.73333333333333,3.32,1.91538461538462,3,2726.72314453125,73.2846908569336,0,0,0,0,0,0,0,0,6.59501767716773,80.5555555555556,0,0,0,0,0,0,0,0,6.59501767716773,19.4444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4969","G7807614","obs164410,obs210992",3,TRUE,"CO-CAL","L8210776",5.5006186,-75.7823969,"Traveling",1,2022-01-31,2022,31,14.5833333333333,1.43333333333333,2.52,1.75813953488372,3,2726.72314453125,73.2846908569336,0,0,0,0,0,0,0,0,6.59501767716773,80.5555555555556,0,0,0,0,0,0,0,0,6.59501767716773,19.4444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4970","G7807613","obs164410,obs210992",1,TRUE,"CO-CAL","L8210776",5.5006186,-75.7823969,"Traveling",1,2022-01-31,2022,31,10.3,1.36666666666667,0.77,0.563414634146341,3,2726.72314453125,73.2846908569336,0,0,0,0,0,0,0,0,6.59501767716773,80.5555555555556,0,0,0,0,0,0,0,0,6.59501767716773,19.4444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4971","G7807612","obs164410,obs210992",0,FALSE,"CO-CAL","L8210776",5.5006186,-75.7823969,"Traveling",1,2022-01-31,2022,31,9.81666666666667,0.45,1.23,2.73333333333333,3,2726.72314453125,73.2846908569336,0,0,0,0,0,0,0,0,6.59501767716773,80.5555555555556,0,0,0,0,0,0,0,0,6.59501767716773,19.4444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4972","G7808255","obs1673374,obs668929,obs1919766",0,FALSE,"CO-CAL","L17608739",4.9901767,-75.5909205,"Stationary",1,2022-01-20,2022,20,9.93333333333333,0.0833333333333333,0,0,2,1403.26818847656,76.3307189941406,0,0,0,0,0,0,0,0,2.1057262649937,2.4390243902439,0,0,0,0,0,0,0,0,10.0021997587201,68.2926829268293,7.89647349372638,29.2682926829268,0,0,0,0,0,0,0,0,0,0,0,0
"4973","G7808254","obs1673374,obs668929,obs1919766",0,FALSE,"CO-CAL","L17608739",4.9901767,-75.5909205,"Stationary",1,2022-01-20,2022,20,9.83333333333333,0.0833333333333333,0,0,2,1403.26818847656,76.3307189941406,0,0,0,0,0,0,0,0,2.1057262649937,2.4390243902439,0,0,0,0,0,0,0,0,10.0021997587201,68.2926829268293,7.89647349372638,29.2682926829268,0,0,0,0,0,0,0,0,0,0,0,0
"4974","G7808253","obs1673374,obs668929,obs1919766",0,FALSE,"CO-CAL","L17608765",4.9914696,-75.5899754,"Stationary",1,2022-01-20,2022,20,9.43333333333333,0.0833333333333333,0,0,2,1403.21618652344,78.7184371948242,0,0,0,0,0,0,0,0,2.15836942161874,2.5,0,0,0,0,0,0,0,0,8.63347768647492,70,6.47510826485617,27.5,0,0,0,0,0,0,0,0,0,0,0,0
"4975","G7808252","obs1673374,obs668929,obs1919766",0,FALSE,"CO-CAL","L17608765",4.9914696,-75.5899754,"Stationary",1,2022-01-20,2022,20,9.31666666666667,0.0833333333333333,0,0,2,1403.21618652344,78.7184371948242,0,0,0,0,0,0,0,0,2.15836942161874,2.5,0,0,0,0,0,0,0,0,8.63347768647492,70,6.47510826485617,27.5,0,0,0,0,0,0,0,0,0,0,0,0
"4976","G7808251","obs1673374,obs668929,obs1919766",0,FALSE,"CO-CAL","L17608773",4.9907181,-75.5889402,"Stationary",1,2022-01-20,2022,20,8.75,0.0833333333333333,0,0,2,1411.27514648438,77.595100402832,0,0,0,0,0,0,0,0,2.15836942161874,2.5,0,0,0,0,0,0,0,0,8.0938853310702,72.5,5.93551590945146,25,0,0,0,0,0,0,0,0,0,0,0,0
